                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     100                                      844                  1.0000000000000000E+000                  2.0000000000000000E-002                  9.0348582751291351E+009                  1.7658064405791096E+007                  5.7810700012766983E+003                  1.6108016431143146E+000                  1.2669614831734033E+000                 -6.5992074340870910E-001                  5.4268985040792894E-005                  3.2139564453276124E-014                  9.8005825241605615E-001                  5.4452365897862261E-005                  9.6991775972207223E-003                  3.9440644025153472E-003                  2.0994599497064113E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.0536983478558071E-001                  8.4154373658359343E-004                  3.7363416302652425E-001                  2.3194865285688258E-003                  2.5452389130636772E-003                  9.0999487764675292E-003                  2.0994599496976080E-003                  1.4088721495055495E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999982178789E-001                  1.2666427337710524E+000                  9.9999999969248610E-001                  1.2664607310764930E+000                  1.4278371903747538E+004                  1.1502018530012401E+007                  6.2080890237149611E+009                  1.6115926001778886E+000                  1.6115926001778891E+000                  2.3175283557634231E-037                  6.6802606958931421E-002                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                 eps_grav                log_abs_eps_grav_dm_div_L                      signed_log_eps_grav                               net_energy                         signed_log_power                                 velocity                                  entropy                              mixing_type                                   csound                                 v_div_cs                                      eta                                       mu                                       dm                                    logdq                                 dq_ratio                                        q                                    log_q                                   radius                                     rmid                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     abar                                       ye                              log_opacity                                  eps_nuc                          log_abs_eps_nuc                          d_lnepsnuc_dlnd                          d_lnepsnuc_dlnT                              non_nuc_neu                        mlt_mixing_length                          mlt_mixing_type                          gradT_sub_grada                            log_mlt_Gamma                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                               log_D_conv                               log_D_soft                               log_D_semi                                log_D_ovr                               log_D_thrm                            log_D_minimum                                    gradT                                    gradr                                     mass                                    logxq                                    logxm                                        x                                        y                                        z                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other 
                                       1                  3.7621175863671570E+000                 -6.9311719929730451E+000                  4.6354009506575338E+000                  1.0276341212139169E-001                  1.6108016431143146E+000                 -7.7683497497126859E-007                 -1.8903599590935716E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3791576816149856E+001                  0.0000000000000000E+000                  1.9019042865702573E+001                                        0                  7.7681764689511608E+005                  3.1243342816484565E-013                 -1.9995649814605709E+001                  1.3008085936307903E+000                  9.9460000000000341E+020                 -1.2301029995663979E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.2669614831734033E+000                  1.2669608590597219E+000                  5.7825258961409136E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  4.3191764912472616E+004                  9.9993471684657020E-001                  4.6353725976187397E+000                  3.8775051385164250E-001                  1.2435585130415113E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -5.7824009659481945E-001                  4.7760530131449616E-034                 -3.3320930861278065E+001                  4.7784315142498293E-034                  2.5961908851742504E-034                  0.0000000000000000E+000                  4.3175801671376452E+007                                        0                 -2.6262030653971413E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.1017990223409044E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2513020731192837E-001                  1.2513020731192837E-001                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138316E-005                  2.7997020236474895E-001                  3.4416106108119959E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  4.7760530131449616E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.7623367073762295E+000                 -6.9296474198503510E+000                  4.6371451941497197E+000                  1.0276298424825336E-001                  1.6108016431143146E+000                 -7.8601448424747115E-007                 -1.8898497812197967E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3791576816149856E+001                  0.0000000000000000E+000                  1.9017247291169713E+001                                        0                  7.7699060861877457E+005                  3.1239899885565413E-013                 -1.9995363473892208E+001                  1.3008076548576351E+000                  9.9460000000000341E+020                 -1.2301029995663979E+001                  1.0000000000000000E+000                  9.9999999999949996E-001                 -2.1716654546785455E-013                  1.2669602349454347E+000                  1.2669596130176155E+000                  5.7854441754730988E+003                  6.6935497190627002E-001                 -1.7434350636482515E-001                  4.3365583479114335E+004                  9.9993484715795511E-001                  4.6371168977081334E+000                  3.8771007955074299E-001                  1.2502006076865974E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -5.7565551998821263E-001                  4.7928570023310079E-034                 -3.3319405528242719E+001                  4.7952480650998560E-034                  2.6066397530359790E-034                  0.0000000000000000E+000                  4.3186657877983004E+007                                        0                 -2.6210095757237617E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.1033622243264043E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2562933912881658E-001                  1.2562933912881658E-001                  9.9999999999949996E-001                 -1.2301029995663979E+001                 -1.2301029995663979E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138316E-005                  2.7997020236474895E-001                  3.4416106108119959E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  4.7928570023310088E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.7627216113641540E+000                 -6.9269984006962355E+000                  4.6401797089802788E+000                  1.0276255787325703E-001                  1.6108016431143146E+000                 -8.0114347339769551E-007                 -1.8492278053569539E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3791576816149856E+001                  0.0000000000000000E+000                  1.9013928645130381E+001                                        0                  7.7729379225495248E+005                  3.1232975205477990E-013                 -1.9994841337203976E+001                  1.3008061200380321E+000                  2.4865000000000025E+021                 -1.1903089986991942E+001                  4.0000000000000091E-001                  9.9999999999899991E-001                 -4.3433309093581765E-013                  1.2669589910891970E+000                  1.2669574457203931E+000                  5.7905739381459280E+003                  6.7205932882802177E-001                 -1.7259238610497565E-001                  4.3669649778128478E+004                  9.9993507103709756E-001                  4.6401515097744923E+000                  3.8763841241598118E-001                  1.2619982851733012E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -5.7112675907843180E-001                  4.8221955115247761E-034                 -3.3316755185527406E+001                  4.8246085587944011E-034                  2.6249205044808286E-034                  0.0000000000000000E+000                  4.3208484007673249E+007                                        0                 -2.6105791456014432E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.1061120061961925E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2663168866638103E-001                  1.2663168866638103E-001                  9.9999999999899991E-001                 -1.1999999999999998E+001                 -1.1999999999999998E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138313E-005                  2.7997020236474895E-001                  3.4416106108119959E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  4.8221955115247761E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.7632770323965534E+000                 -6.9232552491164423E+000                  4.6444796478687209E+000                  1.0276149841232159E-001                  1.6108016431143146E+000                 -8.2128485207973161E-007                 -1.8481494539883183E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3791576816149856E+001                  0.0000000000000000E+000                  1.9009359654134354E+001                                        0                  7.7773102792316908E+005                  3.1215578074193363E-013                 -1.9994039058685299E+001                  1.3008038103580470E+000                  2.4865000000000020E+021                 -1.1903089986991942E+001                  1.0000000000000002E+000                  9.9999999999774991E-001                 -9.7720123823287276E-013                  1.2669559003478301E+000                  1.2669543682337514E+000                  5.7979842649542306E+003                  6.7889111499774413E-001                 -1.6819987512690779E-001                  4.4104169431452821E+004                  9.9993538100321633E-001                  4.6444515832882294E+000                  3.8753350824117649E-001                  1.2793509797930501E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -5.6462520363599022E-001                  4.8639583025086877E-034                 -3.3313010156816731E+001                  4.8664027596886285E-034                  2.6510410666914568E-034                  0.0000000000000000E+000                  4.3263478141647182E+007                                        0                 -2.5842085638127199E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.1100815772420977E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2916510394730682E-001                  1.2916510394730682E-001                  9.9999999999774991E-001                 -1.1647817481888636E+001                 -1.1647817481888636E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138313E-005                  2.7997020236474895E-001                  3.4416106108119959E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  4.8639583025086877E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.7641181846478329E+000                 -6.9177267089472307E+000                  4.6508527866084544E+000                  1.0276044803590632E-001                  1.6108016431143146E+000                 -8.5192798525726680E-007                 -1.8164555472159421E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3791576816149856E+001                  0.0000000000000000E+000                  1.9002630551419696E+001                                        0                  7.7839310219179024E+005                  3.1198032095938869E-013                 -1.9992717266082764E+001                  1.3008002787828443E+000                  4.9730000000000018E+021                 -1.1602059991327961E+001                  5.0000000000000011E-001                  9.9999999999649991E-001                 -1.5200693855306066E-012                  1.2669528361159712E+000                  1.2669498106298076E+000                  5.8092248256939884E+003                  6.8582597870282425E-001                 -1.6378606807847437E-001                  4.4756156790694702E+004                  9.9993582709765771E-001                  4.6508249157767940E+000                  3.8737171143293381E-001                  1.3063148967647914E-004                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -5.5482757094231028E-001                  4.9263035714511677E-034                 -3.3307478829333313E+001                  4.9287951697846258E-034                  2.6902256719072180E-034                  0.0000000000000000E+000                  4.3319211782287583E+007                                        0                 -2.5573856385747662E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.1161207516404546E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.3174101211428554E-001                  1.3174101211428554E-001                  9.9999999999649980E-001                 -1.1455931955649723E+001                 -1.1455931955649723E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138564E-005                  2.7997020236474890E-001                  3.4416106108120285E-003                  1.0081585468366037E-003                  9.3604466091399725E-003                  2.0994599496976483E-003                  4.0903242835137483E-003                  4.9263035714511677E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.7655483199001822E+000                 -6.9087459853753472E+000                  4.6612673439334253E+000                  1.0275837383364619E-001                  1.6108016431143146E+000                 -9.0068027940906328E-007                 -1.7964296443986388E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3791576816149856E+001                  0.0000000000000000E+000                  1.8991941389711823E+001                                        0                  7.7951293903171876E+005                  3.1162563685794862E-013                 -1.9990137100219723E+001                  1.3007941544055934E+000                  7.4595000000000159E+021                 -1.1425968732272279E+001                  6.6666666666666552E-001                  9.9999999999399991E-001                 -2.6058056801281100E-012                  1.2669467851292096E+000                  1.2669423397343682E+000                  5.8283861821111286E+003                  7.0001226378385029E-001                 -1.5489435134717428E-001                  4.5842399750709948E+004                  9.9993651696735808E-001                  4.6612397727274937E+000                  3.8708848878741253E-001                  1.3541999617688638E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -5.3833401205962039E-001                  5.0292874673433040E-034                 -3.3298493539978026E+001                  5.0318575890112054E-034                  2.7555213037470023E-034                  0.0000000000000000E+000                  4.3432829188083276E+007                                        0                 -2.5023264601209028E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.1263958378145663E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.3702577636263499E-001                  1.3702577636263499E-001                  9.9999999999399991E-001                 -1.1221848749616354E+001                 -1.1221848749616354E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138316E-005                  2.7997020236474895E-001                  3.4416106108119951E-003                  1.0081585468366041E-003                  9.3604466091399725E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  5.0292874673433040E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.7674645682074837E+000                 -6.8974872539881202E+000                  4.6744459567507786E+000                  1.0275532615394851E-001                  1.6108016431143146E+000                 -9.5111252393525396E-007                 -1.7873688407873011E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3791576816149856E+001                  0.0000000000000000E+000                  1.8978570293234903E+001                                        0                  7.8100452132930688E+005                  3.1108443837318472E-013                 -1.9985944747924801E+001                  1.3007853776216503E+000                  8.7027500000000176E+021                 -1.1359021942641666E+001                  8.5714285714285721E-001                  9.9999999999024991E-001                 -4.2344101220294539E-012                  1.2669378943083316E+000                  1.2669328406636500E+000                  5.8541597337556914E+003                  7.2211564035748799E-001                 -1.4139324848627746E-001                  4.7254802975010934E+004                  9.9993731782672490E-001                  4.6744187333755933E+000                  3.8669216632843006E-001                  1.4225799057313211E-004                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -5.1652699711879602E-001                  5.1614411794496755E-034                 -3.3287229017579605E+001                  5.1641132478513851E-034                  2.8404299397509093E-034                  0.0000000000000000E+000                  4.3607798323728926E+007                                        0                 -2.4162652395561193E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.1402031863143025E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4527904677380868E-001                  1.4527904677380868E-001                  9.9999999999024980E-001                 -1.1010995384301461E+001                 -1.1010995384301461E+001                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138323E-005                  2.7997020236474901E-001                  3.4416106108119968E-003                  1.0081585468366045E-003                  9.3604466091399777E-003                  2.0994599496976496E-003                  4.0903242835137518E-003                  5.1614411794496755E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.7698696898413409E+000                 -6.8844497148139530E+000                  4.6898948056761336E+000                  1.0275186144188125E-001                  1.6108016431143146E+000                 -1.0085183514532386E-006                 -1.7751326489984994E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3791576816149856E+001                  0.0000000000000000E+000                  1.8963377427436239E+001                                        0                  7.8286546646289260E+005                  3.1043803237315553E-013                 -1.9979316711425778E+001                  1.3007726371288295E+000                  1.0878437500000009E+022                 -1.1262111929633610E+001                  8.0000000000000093E-001                  9.9999999998587497E-001                 -6.1344245294020773E-012                  1.2669277869786641E+000                  1.2669216566398815E+000                  5.8866699918626227E+003                  7.4923122293970656E-001                 -1.2538413243417945E-001                  4.8966020005688937E+004                  9.9993815342081416E-001                  4.6898679452174470E+000                  3.8616606965661038E-001                  1.5153745522318668E-004                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -4.8955687883632149E-001                  5.3188203536763028E-034                 -3.3274184677986362E+001                  5.3216155394727463E-034                  2.9432896305348767E-034                  0.0000000000000000E+000                  4.3819642433160447E+007                                        0                 -2.3101289528889699E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.1576364761135971E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.5544545029650211E-001                  1.5544545029650211E-001                  9.9999999998587497E-001                 -1.0850011543508522E+001                 -1.0850011543508522E+001                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138316E-005                  2.7997020236474901E-001                  3.4416106108119959E-003                  1.0081585468366045E-003                  9.3604466091399743E-003                  2.0994599496976492E-003                  4.0903242835137509E-003                  5.3188203536763028E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.7730644230123187E+000                 -6.8687950868421970E+000                  4.7087517390269955E+000                  1.0274765852187732E-001                  1.6108016431143146E+000                 -1.0636594384284027E-006                 -1.7619063227619876E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3791576816149856E+001                  0.0000000000000000E+000                  1.8945179206010703E+001                                        0                  7.8531206416607939E+005                  3.0960723931152938E-013                 -1.9967725753784176E+001                  1.3007519543170925E+000                  1.3986562500000016E+022                 -1.1152967460208542E+001                  7.7777777777777768E-001                  9.9999999998040623E-001                 -8.5094666468162099E-012                  1.2669155262417775E+000                  1.2669079232726326E+000                  5.9301328533096294E+003                  7.8529795044746098E-001                 -1.0496553601325689E-001                  5.1138942029087048E+004                  9.9993901294214538E-001                  4.7087252518766070E+000                  3.8541156798601139E-001                  1.6510661065702518E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -4.5433858040355118E-001                  5.5141458808384792E-034                 -3.3258521748494097E+001                  5.5170964168839949E-034                  3.0739018811315481E-034                  0.0000000000000000E+000                  4.4097388886808738E+007                                        0                 -2.1677638323549150E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.1809440462343940E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.6905959194023182E-001                  1.6905959194023182E-001                  9.9999999998040623E-001                 -1.0707882437489188E+001                 -1.0707882437489188E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138316E-005                  2.7997020236474895E-001                  3.4416106108119959E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976483E-003                  4.0903242835137500E-003                  5.5141458808384783E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
