                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                      56                                      784                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.6657357401865349E+009                  2.2684491419264048E+008                  5.7816839272375964E+003                  1.0312783339726732E+000                  1.0135334614709719E+000                 -1.5191820767052457E+000                  3.2546104893962424E-001                  6.5396545594541200E-006                  6.5406062345887306E-001                  2.2837411266905102E-005                  5.6827803881880339E-003                  8.5763859142511216E-003                  2.0994599497064100E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.6000807460514310E-001                  7.4838955834953395E-004                  3.1909349788049146E-001                  2.5332828866896366E-003                  2.0773242111778254E-003                  9.3496466249379066E-003                  2.0994599496976080E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999989878963E-001                  1.0133193689531526E+000                  9.9999999982487509E-001                  1.0132001143431508E+000                  1.0216231101196896E+004                  2.2457714365181424E+007                  9.6967032764842129E+009                  1.0314857012548126E+000                  1.0314857012548122E+000                  2.7330024469987825E-043                  2.5503171647674971E-002                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                 eps_grav                log_abs_eps_grav_dm_div_L                      signed_log_eps_grav                               net_energy                         signed_log_power                                 velocity                                  entropy                              mixing_type                                   csound                                 v_div_cs                                      eta                                       mu                                       dm                                    logdq                                 dq_ratio                                        q                                    log_q                                   radius                                     rmid                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     abar                                       ye                              log_opacity                                  eps_nuc                          log_abs_eps_nuc                          d_lnepsnuc_dlnd                          d_lnepsnuc_dlnT                              non_nuc_neu                        mlt_mixing_length                          mlt_mixing_type                          gradT_sub_grada                            log_mlt_Gamma                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                               log_D_conv                               log_D_soft                               log_D_semi                                log_D_ovr                               log_D_thrm                            log_D_minimum                                    gradT                                    gradr                                     mass                                    logxq                                    logxm                                        x                                        y                                        z                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other 
                                       1                  3.7622599766862255E+000                 -6.8173873105967884E+000                  4.7492940453201014E+000                  5.8380913539511047E-003                  1.0312783339726732E+000                 -7.3484421689687006E-007                 -1.8734066910406817E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3597910646002333E+001                  0.0000000000000000E+000                  1.8820918030828214E+001                                        0                  7.7731434241859626E+005                  9.7233082357393010E-014                 -1.9998092174530026E+001                  1.3009655177593227E+000                  9.9460000000000341E+020                 -1.2301029995663979E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.0135334614709719E+000                  1.0135327110071370E+000                  5.7844220996038193E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  5.6142797025306958E+004                  9.9994971046835557E-001                  4.7492722043048188E+000                  3.8832906261086453E-001                  1.0962432795623632E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -4.9751678112270198E-001                  6.2074662303159945E-034                 -3.3207085634403647E+001                  6.2109902711165559E-034                  3.3753546228054898E-034                  0.0000000000000000E+000                  2.7637463426732723E+007                                        0                 -2.6308912494095704E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.9855070136162478E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2523993766990746E-001                  1.2523993766990746E-001                  1.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138316E-005                  2.7997020236474895E-001                  3.4416106108119959E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  6.2074662303159954E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.7626726212274755E+000                 -6.8145311032369129E+000                  4.7525646560945551E+000                  5.8374482123167296E-003                  1.0312783339726732E+000                 -7.4052209303695418E-007                 -1.8730724171137616E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3597910646002333E+001                  0.0000000000000000E+000                  1.8817027981480752E+001                                        0                  7.7764753861130658E+005                  9.7212295044406905E-014                 -1.9997756481170651E+001                  1.3009633123874660E+000                  9.9460000000000341E+020                 -1.2301029995663979E+001                  1.0000000000000000E+000                  9.9999999999949996E-001                 -2.1716654546785455E-013                  1.0135319605421980E+000                  1.0135312149955127E+000                  5.7899207753245528E+003                  6.7172552771456973E-001                 -1.7280814681086734E-001                  5.6567196589047271E+004                  9.9994989771208032E-001                  4.7525428964022725E+000                  3.8826494663953770E-001                  1.1072962045562361E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -4.9276375773701858E-001                  6.2484485348800666E-034                 -3.3204227802877291E+001                  6.2520075256624593E-034                  3.4008678304190708E-034                  0.0000000000000000E+000                  2.7650617026205081E+007                                        0                 -2.6213204419622183E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.9873966006241200E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2616496042897929E-001                  1.2616496042897929E-001                  9.9999999999949996E-001                 -1.2301029995663979E+001                 -1.2301029995663979E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138316E-005                  2.7997020236474895E-001                  3.4416106108119959E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  6.2484485348800674E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.7633996899473150E+000                 -6.8095929098115846E+000                  4.7582312156545452E+000                  5.8368092837009734E-003                  1.0312783339726732E+000                 -7.5005270733812962E-007                 -1.8327230399439980E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3597910646002333E+001                  0.0000000000000000E+000                  1.8810286236883197E+001                                        0                  7.7823217729745863E+005                  9.7170641619586964E-014                 -1.9997117757797238E+001                  1.3009588569402690E+000                  2.4865000000000025E+021                 -1.1903089986991942E+001                  4.0000000000000091E-001                  9.9999999999899991E-001                 -4.3433309093581765E-013                  1.0135304694477374E+000                  1.0135286266468753E+000                  5.7996220177131854E+003                  6.7684007332880569E-001                 -1.6951393615349239E-001                  5.7310106518717781E+004                  9.9995021491262326E-001                  4.7582095937275879E+000                  3.8815007731318463E-001                  1.1271684016113956E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -4.8442038896889300E-001                  6.3199437259547068E-034                 -3.3199286788745482E+001                  6.3235639627168455E-034                  3.4455425052164327E-034                  0.0000000000000000E+000                  2.7677059306375064E+007                                        0                 -2.6020226938013125E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.9907266522701118E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2802985745187700E-001                  1.2802985745187700E-001                  9.9999999999899991E-001                 -1.1999999999999998E+001                 -1.1999999999999998E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138313E-005                  2.7997020236474895E-001                  3.4416106108119959E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  6.3199437259547068E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.7644575746698545E+000                 -6.8026861866424371E+000                  4.7661971266457606E+000                  5.8352300097099918E-003                  1.0312783339726732E+000                 -7.6317719585037928E-007                 -1.8319696797499464E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3597910646002333E+001                  0.0000000000000000E+000                  1.8801027565905375E+001                                        0                  7.7908035892253253E+005                  9.7065706375489726E-014                 -1.9996075630187985E+001                  1.3009517043828960E+000                  2.4865000000000020E+021                 -1.1903089986991942E+001                  1.0000000000000002E+000                  9.9999999999774991E-001                 -9.7720123823287276E-013                  1.0135267838393176E+000                  1.0135249701001601E+000                  5.8137663605260759E+003                  6.8987452157046714E-001                 -1.6122989411077593E-001                  5.8370999062917515E+004                  9.9995064116489252E-001                  4.7661756898469880E+000                  3.8797863572835911E-001                  1.1571268239616265E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -4.7240257266456581E-001                  6.4213139892347575E-034                 -3.3192376093444658E+001                  6.4250216588783449E-034                  3.5093434617131209E-034                  0.0000000000000000E+000                  2.7744017874050241E+007                                        0                 -2.5527838660806923E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.9955731877774254E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.3278596991270261E-001                  1.3278596991270261E-001                  9.9999999999774991E-001                 -1.1647817481888636E+001                 -1.1647817481888636E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138313E-005                  2.7997020236474895E-001                  3.4416106108119959E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  6.4213139892347575E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.7660723186788512E+000                 -6.7926202275186407E+000                  4.7778813821897801E+000                  5.8336756359377781E-003                  1.0312783339726732E+000                 -7.8153576681770844E-007                 -1.8008343328565743E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3597910646002333E+001                  0.0000000000000000E+000                  1.8787746086967438E+001                                        0                  7.8037251515049709E+005                  9.6959350986758378E-014                 -1.9994171380996704E+001                  1.3009394705295561E+000                  4.9730000000000018E+021                 -1.1602059991327961E+001                  5.0000000000000011E-001                  9.9999999999649991E-001                 -1.5200693855306066E-012                  1.0135231563545195E+000                  1.0135196119546139E+000                  5.8354226759067642E+003                  7.0327479320073227E-001                 -1.5287494830536325E-001                  5.9962727912718176E+004                  9.9995123147483300E-001                  4.7778602017719374E+000                  3.8770772144198418E-001                  1.2051299991022096E-004                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -4.5423713329857163E-001                  6.5719721078789264E-034                 -3.3182304288423211E+001                  6.5758109991875312E-034                  3.6050555208034697E-034                  0.0000000000000000E+000                  2.7812484194199596E+007                                        0                 -2.5020422104774576E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0030087563735859E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.3768410991848837E-001                  1.3768410991848837E-001                  9.9999999999649980E-001                 -1.1455931955649723E+001                 -1.1455931955649723E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0000000000000007E-001                  2.9797635251138564E-005                  2.7997020236474890E-001                  3.4416106108120285E-003                  1.0081585468366037E-003                  9.3604466091399725E-003                  2.0994599496976483E-003                  4.0903242835137483E-003                  6.5719721078789264E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.7688635807844166E+000                 -6.7766166806483321E+000                  4.7966806976069307E+000                  5.8306380653111722E-003                  1.0312783339726732E+000                  1.4192046815372836E-006                 -1.7573155892615130E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3597910646002333E+001                  0.0000000000000000E+000                  1.8767237396820370E+001                                        0                  7.8259278585678013E+005                  9.6742353719704170E-014                 -1.9989730119705197E+001                  1.3009142130613323E+000                  7.4595000000000159E+021                 -1.1425968732272279E+001                  6.6666666666666552E-001                  9.9999999999399991E-001                 -2.6058056801281100E-012                  1.0135160675299293E+000                  1.0135109431988667E+000                  5.8730484120423362E+003                  7.3122040544640909E-001                 -1.3595169767750190E-001                  6.2615333436023226E+004                  9.9995208126384938E-001                  4.7966598862656102E+000                  3.8721217215061177E-001                  1.2951756982694992E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -4.2340344194232826E-001                  6.8188116309037799E-034                 -3.3166291306738088E+001                  6.8228687762969884E-034                  3.7645706209153994E-034                  0.0000000000000000E+000                  2.7954313119677801E+007                                        0                 -2.3956431441338083E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0159165081748526E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.4794518731205436E-001                  1.4794518731205436E-001                  9.9999999999399991E-001                 -1.1221848749616354E+001                 -1.1221848749616354E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138316E-005                  2.7997020236474895E-001                  3.4416106108119951E-003                  1.0081585468366041E-003                  9.3604466091399725E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  6.8188116309037807E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.7715951070182641E+000                 -6.7626600272150670E+000                  4.8133758371058128E+000                  5.8262464403978451E-003                  1.0312783339726732E+000                 -8.3083906167751580E-007                 -1.8071951910536583E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3597910646002333E+001                  0.0000000000000000E+000                  1.8750014166741956E+001                                        0                  7.8475129429109278E+005                  9.6405333216854484E-014                 -1.9983567237854000E+001                  1.3008846640586849E+000                  4.0405625000000115E+021                 -1.1692236621677049E+001                  1.8461538461538447E+000                  9.9999999999024991E-001                 -4.2344101220294539E-012                  1.0135058188159958E+000                  1.0135031308710030E+000                  5.9101037795028842E+003                  7.7622387616770427E-001                 -1.1001300276013055E-001                  6.5069255408806603E+004                  9.9995271359250060E-001                  4.8133553003944103E+000                  3.8668901845812786E-001                  1.3927103376135241E-004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2966439685554807E+000                  8.5000496627254196E-001                 -3.9398294691142377E-001                  7.0416383728958535E-034                 -3.3152326282118509E+001                  7.0458959637390300E-034                  3.9121124672757555E-034                  0.0000000000000000E+000                  2.8176609655246619E+007                                        0                 -2.2245661699937350E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0286271992690398E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.6441621221557304E-001                  1.6441621221557304E-001                  9.9999999999024980E-001                 -1.1010995384301461E+001                 -1.1010995384301461E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.9797635251138313E-005                  2.7997020236474895E-001                  3.4416106108119959E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137509E-003                  7.0416383728958544E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.7737225772984595E+000                 -6.7525716860347895E+000                  4.8255973598747994E+000                  5.8239428209273074E-003                  1.0312783339726732E+000                 -8.4463890841977421E-007                 -1.8002649826979308E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3597910646002333E+001                  0.0000000000000000E+000                  1.8737948101117180E+001                                        0                  7.8642068614555104E+005                  9.6217158688443115E-014                 -1.9977230787277215E+001                  1.3008593022823329E+000                  4.6621875000000061E+021                 -1.1630088714928204E+001                  8.6666666666666803E-001                  9.9999999998821865E-001                 -5.1165768884418980E-012                  1.0135004429117580E+000                  1.0134974126182412E+000                  5.9391265232299820E+003                  8.0230974518536813E-001                 -9.5657932645408658E-002                  6.6926383839302260E+004                  9.9995311599766845E-001                  4.8255769979339700E+000                  3.8625332340598090E-001                  1.4750097420370922E-004                  6.9999999999999996E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                  1.2966439685554809E+000                  8.5000496627254185E-001                 -3.7135821584949752E-001                  7.2072268914402994E-034                 -3.3142231805656742E+001                  7.2116355104651381E-034                  4.0237666691835128E-034                  0.0000000000000000E+000                  2.8302737123611245E+007                                        0                 -2.1253453888010437E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0385943604010371E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.7395219258952671E-001                  1.7395219258952671E-001                  9.9999999998821865E-001                 -1.0928808628114112E+001                 -1.0928808628114112E+001                  6.9999999999999996E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                  6.9999999999999996E-001                  2.9797635251138323E-005                  2.7997020236474907E-001                  3.4416106108119964E-003                  1.0081585468366045E-003                  9.3604466091399777E-003                  2.0994599496976496E-003                  4.0903242835137518E-003                  7.2072268914402985E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.7764764926273755E+000                 -6.7405265558938972E+000                  4.8404030249342664E+000                  5.8213457867975866E-003                  1.0312783339726732E+000                 -8.5969122045848858E-007                 -1.7870039682205729E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3597910646002333E+001                  0.0000000000000000E+000                  1.8724050475405988E+001                                        0                  7.8856244343213027E+005                  9.5995696876330761E-014                 -1.9966622591018670E+001                  1.3008247315883634E+000                  6.2162500000000005E+021                 -1.1505149978319904E+001                  7.5000000000000089E-001                  9.9999999998587485E-001                 -6.1344727457754054E-012                  1.0134943823066143E+000                  1.0134904523850563E+000                  5.9769069217523484E+003                  8.3401876721631441E-001                 -7.8824176692257122E-002                  6.9247328749900276E+004                  9.9995352336517318E-001                  4.8403828399191546E+000                  3.8564764708280552E-001                  1.5901698486138629E-004                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  1.2966439685554809E+000                  8.5000496627254185E-001                 -3.4251379971056578E-001                  7.4100432657531254E-034                 -3.3130179256255083E+001                  7.4146392410448420E-034                  4.1633091561778568E-034                  0.0000000000000000E+000                  2.8454857147483110E+007                                        0                 -2.0037188353835247E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  2.0515691474053282E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.8562186430055330E-001                  1.8562186430055330E-001                  9.9999999998587474E-001                 -1.0850011543508522E+001                 -1.0850011543508522E+001                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.9797635251138306E-005                  2.7997020236474895E-001                  3.4416106108119955E-003                  1.0081585468366041E-003                  9.3604466091399743E-003                  2.0994599496976488E-003                  4.0903242835137500E-003                  7.4100432657531263E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
