                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7623      5.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                              effective_T                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                      18                  2.2918206010476843E+005                  5.0000000000000000E+000                  4.5986561719695747E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1025                  1.1191850953718951E+000                  2.2320431673103225E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961387098E-001                  2.2320431673103225E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961387098E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9985113716462167E+032                  1.9494358115862174E+033                  2.3265591288162614E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5761901422655805E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7352224915173893E+000                 -3.3666370799232880E+001                 -1.2467168558831528E+001                  2.7352224915173897E+000                  4.2330800392096313E+000                  1.7103304949808193E+004                  5.4490655366146154E+002                  2.7363220312513157E+000                  4.2525977365902196E-001                  4.2863398104310999E+000                  1.9334805625529403E+004                  7.4360358171263128E+000                  1.3174141915240556E+000                  1.6887491641160622E+001                  6.2091179336127589E-001                  8.4900030853693398E-001                  1.2994048066690680E+000                  6.9800031557207154E-001                  2.8145302232207814E-001                  4.4244352634631184E-005                  9.1966857327318522E-003                  3.4416106108119955E-003                  9.3604466091399760E-003                  3.4974942739670638E+000                  1.4015611928467135E+000                  1.3349156859697284E+000                  2.7175920617290630E+000                 -3.3666370799232880E+001                 -2.1993014038092929E-011                                        0                                        0 
                                      19                  2.7680732650772191E+005                  5.0000000000000000E+000                  4.6778374180171989E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1023                  1.1318468642362061E+000                  2.2320431673103225E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961415775E-001                  2.2320431673103225E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961415775E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9985113716462167E+032                  1.9494358115862174E+033                  2.4166348327547282E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5568330424630152E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7353073877451184E+000                 -3.3660688346619217E+001                 -1.2467168558831528E+001                  2.7353073877451184E+000                  4.2330632984831240E+000                  1.7102645682320093E+004                  5.4457580584835807E+002                  2.7360583428064476E+000                  4.2516141088960058E-001                  4.2865365359699430E+000                  1.9343565837383987E+004                  7.4361313348055136E+000                  1.3173448915783230E+000                  1.6887452712303183E+001                  6.2101703698590638E-001                  8.4889078804883689E-001                  1.2996809396981328E+000                  6.9778127738998019E-001                  2.8167515704074708E-001                  4.4352577194237567E-005                  9.1721248011393079E-003                  3.4416106108119968E-003                  9.3604466091399777E-003                  3.4972278707374613E+000                  1.4018154901437254E+000                  1.3317159886294083E+000                  2.7178125069275834E+000                 -3.3660688346619217E+001                 -1.5901818211924582E-011                                        0                                        0 
                                      20                  3.3395764619126613E+005                  5.0000000000000000E+000                  4.7570186640648240E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1023                  1.1452128911966788E+000                  2.2815097986287158E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961437702E-001                  2.2815097986287158E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961437702E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9985113716462167E+032                  1.9740047433451269E+033                  2.4983981011441861E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5335901772452996E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7360073606208415E+000                 -3.3654994129882951E+001                 -9.8999999999999986E+001                  2.7360073606208415E+000                  4.2330476785927473E+000                  1.7102030577459493E+004                  5.4429503217694571E+002                  2.7358343704956782E+000                  4.2508066451497051E-001                  4.2866980287192025E+000                  1.9350760095271220E+004                  7.4362267677203713E+000                  1.3172664920757342E+000                  1.6887402839257884E+001                  6.2112526983906036E-001                  8.4877820321141040E-001                  1.2999649339021753E+000                  6.9755610464703255E-001                  2.8190347695953633E-001                  4.4595288788886206E-005                  9.1471973726682462E-003                  3.4416106108119955E-003                  9.3604466091399760E-003                  3.4969078670011808E+000                  1.4021228444116332E+000                  1.3322604984295707E+000                  2.7185188690522977E+000                 -3.3654994129882951E+001                 -1.0876824362985076E-011                                        0                                        0 
                                      21                  4.0253802981151920E+005                  5.0000000000000000E+000                  4.8361999101124491E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1023                  1.1563210181546164E+000                  2.2815097986287158E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961455199E-001                  2.2815097986287158E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961455199E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9985113716462167E+032                  1.9740047433451269E+033                  2.5392200185604486E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5064256829758406E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7361188506186842E+000                 -3.3651205261913496E+001                 -1.2944289813551190E+001                  2.7361188506186847E+000                  4.2329854462225862E+000                  1.7099580111955580E+004                  5.4393455829164793E+002                  2.7355466521201590E+000                  4.2506127006753291E-001                  4.2867368176140781E+000                  1.9352488480389944E+004                  7.4362816363080428E+000                  1.3170449266376634E+000                  1.6887140518797718E+001                  6.2127590504430663E-001                  8.4862160335629588E-001                  1.3003601709863069E+000                  6.9724290765873020E-001                  2.8222103728994957E-001                  4.4808173506006893E-005                  9.1126398074130536E-003                  3.4416106108119968E-003                  9.3604466091399777E-003                  3.4965239569227711E+000                  1.4024939107932044E+000                  1.3289887958868987E+000                  2.7187688140413826E+000                 -3.3651205261913496E+001                 -2.1773488557504113E-012                                        0                                        0 
                                      22                  4.8483449015582289E+005                  5.0000000000000000E+000                  4.9153811561600733E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1021                  1.1698251876585946E+000                  2.3144774514545807E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961446295E-001                  2.3144774514545807E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961446295E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9985113716462167E+032                  1.9740047433451269E+033                  2.5392200185604486E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4597267397911188E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7356354390364244E+000                 -3.3650586391321397E+001                 -1.2643259817887209E+001                  2.7356354390364248E+000                  4.2328811363275669E+000                  1.7095473586783173E+004                  5.4358206839564446E+002                  2.7352651218550297E+000                  4.2512912472500608E-001                  4.2866011082991315E+000                  1.9346442116072056E+004                  7.4362786004553838E+000                  1.3166422317940265E+000                  1.6886634144689733E+001                  6.2143253578522184E-001                  8.4845892598619876E-001                  1.3007710349011756E+000                  6.9691754996108324E-001                  2.8255084289796950E-001                  4.5083371408589534E-005                  9.0773524776504421E-003                  3.4416106108119955E-003                  9.3604466091399760E-003                  3.4960640735551411E+000                  1.4029410162738261E+000                  1.3286854276998978E+000                  2.7182780625468221E+000                 -3.3650586391321397E+001                  6.3509210049701482E-012                                        0                                        0 
                                      23                  5.8359024256898731E+005                  5.0000000000000000E+000                  4.9945624022076984E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1021                  1.1811234847530998E+000                  2.3144774514545807E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961404940E-001                  2.3144774514545807E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961404940E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9985113716462167E+032                  1.9740047433451269E+033                  2.7182853222244575E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4285011000640767E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7355887872375253E+000                 -3.3650126627196478E+001                 -9.8999999999999986E+001                  2.7355887872375253E+000                  4.2327646462124626E+000                  1.7090888710137224E+004                  5.4335752064747987E+002                  2.7350856825369259E+000                  4.2527238529616274E-001                  4.2863145871568182E+000                  1.9333682717079166E+004                  7.4362630210103884E+000                  1.3162202521832878E+000                  1.6886057657777059E+001                  6.2164732499706798E-001                  8.4823590456395892E-001                  1.3013347418650560E+000                  6.9647150910778011E-001                  2.8300295512814394E-001                  4.5418598523056886E-005                  9.0292762204201068E-003                  3.4416106108119968E-003                  9.3604466091399777E-003                  3.4955125686313044E+000                  1.4034800879688689E+000                  1.3255872498825074E+000                  2.7183553867374464E+000                 -3.3650126627196478E+001                  1.1180578204099171E-011                                        0                                        0 
                                      24                  7.0209714546478458E+005                  5.0000000000000000E+000                  5.0737436482553235E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1021                  1.1928573641323250E+000                  2.3639040663742183E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961341568E-001                  2.3639040663742183E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961341568E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9985113716462167E+032                  1.9740047433451269E+033                  2.9686159419112599E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3108011789678928E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7359068814811360E+000                 -3.3649992274495354E+001                 -9.8999999999999986E+001                  2.7359068814811360E+000                  4.2326441330233182E+000                  1.7086146785373861E+004                  5.4325605012942299E+002                  2.7350045716666385E+000                  4.2547285623931025E-001                  4.2859136452705231E+000                  1.9315842043403849E+004                  7.4362382930300042E+000                  1.3157698707919090E+000                  1.6885427356217487E+001                  6.2188421583710973E-001                  8.4799021909593253E-001                  1.3019563584620057E+000                  6.9598013670401371E-001                  2.8350087456238260E-001                  4.5798411525214477E-005                  8.9773711688538906E-003                  3.4416106108119955E-003                  9.3604466091399760E-003                  3.4948507000545468E+000                  1.4041302737035055E+000                  1.3246481101412892E+000                  2.7187242962352078E+000                 -3.3649992274495354E+001                  1.3047664128514378E-011                                        0                                        0 
                                      25                  8.4430542893974134E+005                  5.0000000000000000E+000                  5.1529248943029486E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1019                  1.2022724342430249E+000                  2.3968468548809224E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961262687E-001                  2.3968468548809224E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961262687E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9985113716462110E+032                  1.9740047433451263E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7357020110123180E+000                 -3.3653165192214999E+001                 -1.2643259817887209E+001                  2.7357020110123185E+000                  4.2324573742288436E+000                  1.7078800843161916E+004                  5.4313343064931871E+002                  2.7349065350697246E+000                  4.2579735552980075E-001                  4.2852646466895425E+000                  1.9286998499316018E+004                  7.4361451451817109E+000                  1.3150987666959122E+000                  1.6884469054227150E+001                  6.2217973214956068E-001                  8.4768407108005939E-001                  1.3027318369036540E+000                  6.9536784072278046E-001                  2.8412120793204104E-001                  4.6255315623226397E-005                  8.9136824790859576E-003                  3.4416106108119968E-003                  9.3604466091399777E-003                  3.4940572870484790E+000                  1.4049130598372805E+000                  1.3221527818796195E+000                  2.7186116097111905E+000                 -3.3653165192214999E+001                  1.7621002602250338E-011                                        0                                        0 
                                      26                  1.0149553691096894E+006                  5.0000000000000000E+000                  5.2321061403505729E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1019                  1.2085250800796203E+000                  2.4133011837016360E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961136921E-001                  2.4133011837016360E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999961136921E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2052336430989405E+032                  1.9740047433451269E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7359830095865529E+000                 -3.3656343322388302E+001                 -9.8999999999999986E+001                  2.7359830095865525E+000                  4.2322664383125046E+000                  1.7071293863689920E+004                  5.4318866745229832E+002                  2.7349507006791596E+000                  4.2620131016719703E-001                  4.2844567374147493E+000                  1.9251152636595634E+004                  7.4360452535347292E+000                  1.3144077711862470E+000                  1.6883453286404947E+001                  6.2251898825283802E-001                  8.4733298748428720E-001                  1.3036223703429100E+000                  6.9466567238822674E-001                  2.8483236982880533E-001                  4.6765323798300235E-005                  8.8423865601385127E-003                  3.4416106108119955E-003                  9.3604466091399760E-003                  3.4931051411447283E+000                  1.4058560775648328E+000                  1.3203208595319602E+000                  2.7189771996609737E+000                 -3.3656343322388302E+001                  1.8304728378030962E-011                                        0                                        0 
                                      27                  1.2197352973136273E+006                  5.0000000000000000E+000                  5.3112873863981980E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1017                  1.2137802312704511E+000                  2.4133011837016360E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999960990360E-001                  2.4133011837016360E-001                  7.8130380498642182E-008                  9.9999999987728139E-001                  9.9999999960990360E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2052336430989405E+032                  1.9740047433451269E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7359700608760242E+000                 -3.3662882444706405E+001                 -9.8999999999999986E+001                  2.7359700608760242E+000                  4.2319936391064514E+000                  1.7060574010526878E+004                  5.4324384813896665E+002                  2.7349948169356306E+000                  4.2676896670753994E-001                  4.2833214243340638E+000                  1.9200892862188972E+004                  7.4358699392992831E+000                  1.3134626400385325E+000                  1.6882040357775118E+001                  6.2295917004965551E-001                  8.4687835131889966E-001                  1.3047774678965693E+000                  6.9375640080579470E-001                  2.8575307991197862E-001                  4.7415397476285554E-005                  8.7517632797246159E-003                  3.4416106108119968E-003                  9.3604466091399777E-003                  3.4919632448967972E+000                  1.4069905951511354E+000                  1.3168960038770550E+000                  2.7190999472957840E+000                 -3.3662882444706405E+001                  2.1477161886601425E-011                                        0                                        0 
                                      28                  1.4654712111583524E+006                  5.0000000000000000E+000                  5.3904686324458231E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1015                  1.2203006774278964E+000                  2.4133011837016360E-001                  7.8130380498642182E-008                  9.9999999987337518E-001                  9.9999999960784369E-001                  2.4133011837016360E-001                  7.8130380498642182E-008                  9.9999999987337518E-001                  9.9999999960784369E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2052336430989405E+032                  1.9740047433451269E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7361506068149328E+000                 -3.3670722460480953E+001                 -9.8999999999999986E+001                  2.7361506068149328E+000                  4.2316802581458406E+000                  1.7048267774107364E+004                  5.4345481646961468E+002                  2.7351634421230755E+000                  4.2748004122248257E-001                  4.2818992753041787E+000                  1.9138120085168171E+004                  7.4356577583273262E+000                  1.3123952979266265E+000                  1.6880406943662646E+001                  6.2348997274052220E-001                  8.4633115719016594E-001                  1.3061706186226369E+000                  6.9266201276851902E-001                  2.8686082881008707E-001                  4.8170565353299076E-005                  8.6458885676835052E-003                  3.4416106108119955E-003                  9.3604466091399760E-003                  3.4905932260447345E+000                  1.4083554485118497E+000                  1.3135776588168251E+000                  2.7194185028013234E+000                 -3.3670722460480953E+001                  2.2472143964682268E-011                                        0                                        0 
                                      29                  1.7603543077720227E+006                  5.0000000000000000E+000                  5.4696498784934473E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1013                  1.2253862038017120E+000                  2.4462098413430622E-001                  7.8130380498642182E-008                  9.9999999987337518E-001                  9.9999999960533603E-001                  2.4462098413430622E-001                  7.8130380498642182E-008                  9.9999999987337518E-001                  9.9999999960533603E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2052336430989405E+032                  1.9740047433451269E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7364246038561530E+000                 -3.3678407143210755E+001                 -9.8999999999999986E+001                  2.7364246038561530E+000                  4.2313658212766416E+000                  1.7035928994662139E+004                  5.4388612185312468E+002                  2.7355079772202027E+000                  4.2828118250944430E-001                  4.2802969927302552E+000                  1.9067642148924191E+004                  7.4354446944096013E+000                  1.3112843748744738E+000                  1.6878710177399334E+001                  6.2405429868977680E-001                  8.4575072019730324E-001                  1.3076519379023277E+000                  6.9150113666404300E-001                  2.8803522654605063E-001                  4.8923252917433144E-005                  8.5386682496370395E-003                  3.4416106108119968E-003                  9.3604466091399777E-003                  3.4889491169232865E+000                  1.4099971852851840E+000                  1.3110206608133954E+000                  2.7198033223887657E+000                 -3.3678407143210755E+001                  2.1152533783585168E-011                                        0                                        0 
                                      30                  2.1142140237084269E+006                  5.0000000000000000E+000                  5.5488311245410724E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1013                  1.2231791023111256E+000                  2.4462098413430600E-001                  7.8130380498642182E-008                  9.9999999987337518E-001                  9.9999999960261576E-001                  2.4462098413430600E-001                  7.8130380498642182E-008                  9.9999999987337518E-001                  9.9999999960261576E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2052336430989188E+032                  1.9740047433451246E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7369008538332618E+000                 -3.3688577246303645E+001                 -9.8999999999999986E+001                  2.7369008538332618E+000                  4.2309481147996841E+000                  1.7019551635138698E+004                  5.4437507210363958E+002                  2.7358982298749726E+000                  4.2931172179074462E-001                  4.2782359141676540E+000                  1.8977365153637635E+004                  7.4351591593948472E+000                  1.3099040579160393E+000                  1.6876539839967901E+001                  6.2481182792245360E-001                  8.4497364517147211E-001                  1.3096405354203964E+000                  6.8994698750540484E-001                  2.8960707385953810E-001                  4.9922657261396005E-005                  8.3984369822635140E-003                  3.4416106108119955E-003                  9.3604466091399760E-003                  3.4869751404634104E+000                  1.4119716294227049E+000                  1.3062376792831267E+000                  2.7204834693079034E+000                 -3.3688577246303645E+001                  2.2749546407576376E-011                                        0                                        0 
                                      31                  2.5388456828321121E+006                  5.0000000000000000E+000                  5.6280123705886975E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1011                  1.2247598747827120E+000                  2.4462098413430577E-001                  7.8130380498642182E-008                  9.9999999987337518E-001                  9.9999999959910923E-001                  2.4462098413430577E-001                  7.8130380498642182E-008                  9.9999999987337518E-001                  9.9999999959910923E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2052336430988958E+032                  1.9740047433451226E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7374636447315912E+000                 -3.3699810202166042E+001                 -9.8999999999999986E+001                  2.7374636447315908E+000                  4.2304680279578513E+000                  1.7000747923382485E+004                  5.4507946779886311E+002                  2.7364598232135386E+000                  4.3055269214369224E-001                  4.2757539734617591E+000                  1.8869221104754070E+004                  7.4348331836667727E+000                  1.3083466105209738E+000                  1.6874048210368052E+001                  6.2572638332259134E-001                  8.4403865950634904E-001                  1.3120416752183703E+000                  6.8807701672330646E-001                  2.9149739819844284E-001                  5.1065956106380713E-005                  8.2371460816262568E-003                  3.4416106108119968E-003                  9.3604466091399777E-003                  3.4846047505494537E+000                  1.4143458555232256E+000                  1.3012542650564853E+000                  2.7212585229876081E+000                 -3.3699810202166042E+001                  2.2918743220195807E-011                                        0                                        0 
                                      32                  3.0484036737805340E+006                  5.0000000000000000E+000                  5.7071936166363217E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1004                  1.2242864699536045E+000                  2.4462098413430577E-001                  7.8130380498642182E-008                  9.9999999986556265E-001                  9.9999999959488906E-001                  2.4462098413430577E-001                  7.8130380498642182E-008                  9.9999999986556265E-001                  9.9999999959488906E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2052336430988958E+032                  1.9740047433451226E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7381917940738560E+000                 -3.3711472284068698E+001                 -1.2342229822223228E+001                  2.7381917940738565E+000                  4.2299202416395829E+000                  1.6979317979527219E+004                  5.4602392771535915E+002                  2.7372116746590431E+000                  4.3202419050298146E-001                  4.2728109767431812E+000                  1.8741786090273512E+004                  7.4344745001697916E+000                  1.3066143027171087E+000                  1.6871220326226140E+001                  6.2683129938026838E-001                  8.4291358241417114E-001                  1.3149432173685389E+000                  6.8582686337787380E-001                  2.9377081638604735E-001                  5.2371871005514679E-005                  8.0527887019560349E-003                  3.4416106108119955E-003                  9.3604466091399760E-003                  3.4817572849856409E+000                  1.4172008891959880E+000                  1.2955498780881813E+000                  2.7222293581163943E+000                 -3.3711472284068698E+001                  2.2750968938349094E-011                                        0                                        0 
                                      33                  3.6598732629186404E+006                  5.0000000000000000E+000                  5.7863748626839469E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                     1000                  1.2221851956598462E+000                  2.4133011837016316E-001                  7.8130380498642182E-008                  9.9999999986556265E-001                  9.9999999958970365E-001                  2.4133011837016316E-001                  7.8130380498642182E-008                  9.9999999986556265E-001                  9.9999999958970365E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2052336430988958E+032                  1.9740047433451226E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7391537719528167E+000                 -3.3723060499436613E+001                 -1.2245319809215172E+001                  2.7391537719528172E+000                  4.2292876053559931E+000                  1.6954602232184414E+004                  5.4723989341796744E+002                  2.7381777496399908E+000                  4.3377250056063427E-001                  4.2693143566278753E+000                  1.8591496818515709E+004                  7.4340841397641944E+000                  1.3046831840063813E+000                  1.6867997131346140E+001                  6.2819410121445418E-001                  8.4153274234629827E-001                  1.3185226626947182E+000                  6.8306518639424019E-001                  2.9655941812518916E-001                  5.3891137692741455E-005                  7.8394919934262428E-003                  3.4416106108119968E-003                  9.3604466091399777E-003                  3.4783349545885125E+000                  1.4206346848337930E+000                  1.2884663464273871E+000                  2.7234896738429608E+000                 -3.3723060499436613E+001                  2.2647545928086371E-011                                        0                                        0 
                                      34                  4.3936367698843684E+006                  5.0000000000000000E+000                  5.8655561087315720E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                                      999                  1.2205321687138579E+000                  2.4133011837016310E-001                  7.8130380498642182E-008                  9.9999999986556265E-001                  9.9999999958362717E-001                  2.4133011837016310E-001                  7.8130380498642182E-008                  9.9999999986556265E-001                  9.9999999958362717E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.2052336430988915E+032                  1.9740047433451220E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7403656402351273E+000                 -3.3733553340321592E+001                 -9.8999999999999986E+001                  2.7403656402351273E+000                  4.2285747159885148E+000                  1.6926794278237739E+004                  5.4880900999473465E+002                  2.7394212327257987E+000                  4.3582002083849486E-001                  4.2652193160721543E+000                  1.8417018148901549E+004                  7.4336787748768378E+000                  1.3025809337579164E+000                  1.6864396100218666E+001                  6.2984477632449187E-001                  8.3987006824531418E-001                  1.3228595482285244E+000                  6.7973984014821143E-001                  2.9991508205822504E-001                  5.5594713299953903E-005                  7.5992688470262800E-003                  3.4416106108119955E-003                  9.3604466091399760E-003                  3.4742194367914587E+000                  1.4247661352901946E+000                  1.2810677640379400E+000                  2.7250145447163034E+000                 -3.3733553340321592E+001                  2.2241370168909649E-011                                        0                                        0 
