                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7623      5.0000000000000000E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                              effective_T                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                      10                  2.5958682111999993E+006                  5.0000000000000000E-001                  5.7126312144286233E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  2.9054064570789417E-002                  1.0000000000000000E+000                  7.5379055604126211E-001                  5.3577781256331614E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.5379055604126211E-001                  5.3577781256331614E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3842636196269640E+000                 -5.6774723935345406E+001                 -1.7158709752846928E+001                 -1.3842636196269640E+000                  3.5879480383120788E+000                  3.8721131378460586E+003                  4.0136918585120390E-002                 -1.3964559724775187E+000                 -3.5086522641029078E-001                  4.8385898105697258E+000                  6.8958818283509492E+004                  6.9625612903522729E+000                  1.9241916504243524E+000                  1.7018619978998704E+001                  6.2068378172535277E-001                  8.4971301428258217E-001                  1.2975664728815313E+000                  6.9919552919650108E-001                  2.8011261926505454E-001                  3.4394900009082569E-003                  9.3604465895215910E-003                  3.4416106108095422E-003                  9.3604466091399656E-003                  3.4993571900540216E-001                  1.3998976760280787E-001                 -1.3845359637112389E+000                 -4.5870661496746337E+000                 -5.6774723935345406E+001                 -9.8560897066797263E-013                                        0                                        0 
                                      11                  3.2150418534399993E+006                  5.0000000000000000E-001                  5.7918124604762475E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  2.9225634377540635E-002                  1.0000000000000000E+000                  7.5347977391349952E-001                  5.3577781256331614E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.5347977391349952E-001                  5.3577781256331614E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3836243426697645E+000                 -5.6774174421077845E+001                 -9.8999999999999986E+001                 -1.3836243426697645E+000                  3.5879219322998006E+000                  3.8718803870301863E+003                  4.0102611024839530E-002                 -1.3968273501537813E+000                 -3.5099870322386506E-001                  4.8388567641968736E+000                  6.9001219157537911E+004                  6.9625861164696081E+000                  1.9237104268768708E+000                  1.7018148417694217E+001                  6.2068648302442153E-001                  8.4971035569964315E-001                  1.2975741249221624E+000                  6.9918910092674003E-001                  2.8011570869931213E-001                  3.4394568575127895E-003                  9.3604465891891087E-003                  3.4416106108095422E-003                  9.3604466091399656E-003                  3.4993518543847490E-001                  1.3998986719007783E-001                 -1.3838963639380661E+000                 -4.5869417963206391E+000                 -5.6774174421077845E+001                 -9.5985031967171203E-013                                        0                                        0 
                                      12                  3.9580502241279990E+006                  5.0000000000000000E-001                  5.8709937065238726E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  2.9430915397523467E-002                  1.0000000000000000E+000                  7.5311852164677506E-001                  5.3577781256331614E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.5311852164677506E-001                  5.3577781256331614E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3829223613409336E+000                 -5.6773915419897648E+001                 -1.7158709752846928E+001                 -1.3829223613409336E+000                  3.5878903515783649E+000                  3.8715988445853282E+003                  4.0062227775002242E-002                 -1.3972649041815013E+000                 -3.5115431879485437E-001                  4.8391679953388529E+000                  6.9050685650824555E+004                  6.9626092617820037E+000                  1.9231258323764502E+000                  1.7017573736247360E+001                  6.2068976397430919E-001                  8.4970716847712302E-001                  1.2975832795796336E+000                  6.9918141707915360E-001                  2.8011945771082403E-001                  3.4394170866046325E-003                  9.3604465887900251E-003                  3.4416106108095422E-003                  9.3604466091399656E-003                  3.4993454650318717E-001                  1.3998998811117958E-001                 -1.3831939455257909E+000                 -4.5869379815529348E+000                 -5.6773915419897648E+001                 -9.3235990866709508E-013                                        0                                        0 
                                      13                  4.8496602689535990E+006                  5.0000000000000000E-001                  5.9501749525714978E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  2.9700451267433422E-002                  1.0000000000000000E+000                  7.5269380883441683E-001                  5.8966863772871414E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.5269380883441683E-001                  5.8966863772871414E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3821145767694074E+000                 -5.6774105534707658E+001                 -1.6857679757182947E+001                 -1.3821145767694072E+000                  3.5878522186157600E+000                  3.8712589161294554E+003                  4.0014923242981851E-002                 -1.3977780118371574E+000                 -3.5133460669747263E-001                  4.8395285711440890E+000                  6.9108039235420350E+004                  6.9626287994987646E+000                  1.9224181625705108E+000                  1.7016866400641799E+001                  6.2069340272682849E-001                  8.4970362175786618E-001                  1.2975936247319717E+000                  6.9917267871244493E-001                  2.8012325480055095E-001                  3.4393781319463504E-003                  9.3604465884069166E-003                  3.4416106108095422E-003                  9.3604466091399656E-003                  3.4993378181102996E-001                  1.3999013526294909E-001                 -1.3823855442352733E+000                 -4.5871172150024764E+000                 -5.6774105534707658E+001                 -8.9995393099176159E-013                                        0                                        0 
                                      14                  5.9195923227443192E+006                  5.0000000000000000E-001                  6.0293561986191220E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  3.0015450934933699E-002                  1.0000000000000000E+000                  7.5218730937513323E-001                  5.8966863772871414E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.5218730937513323E-001                  5.8966863772871414E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3813204543097444E+000                 -5.6775048542408058E+001                 -9.8999999999999986E+001                 -1.3813204543097444E+000                  3.5878061745920689E+000                  3.8708485059215432E+003                  3.9959729767774017E-002                 -1.3983774574020464E+000                 -3.5154224143253532E-001                  4.8399438406142146E+000                  6.9174151481931083E+004                  6.9626401821776085E+000                  1.9215662665260851E+000                  1.7016006341800839E+001                  6.2069796198847815E-001                  8.4969910680796445E-001                  1.2976065681268072E+000                  6.9916182392395065E-001                  2.8012862572149116E-001                  3.4393229226260653E-003                  9.3604465878544783E-003                  3.4416106108095422E-003                  9.3604466091399656E-003                  3.4993286712464006E-001                  1.3999031454365876E-001                 -1.3815906251901371E+000                 -4.5876013060464356E+000                 -5.6775048542408058E+001                 -8.6350615921303863E-013                                        0                                        0 
                                      15                  7.2035107872931827E+006                  5.0000000000000000E-001                  6.1085374446667471E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  3.0335076064953746E-002                  1.0000000000000000E+000                  7.5158063351359838E-001                  5.8966863772871414E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.5158063351359838E-001                  5.8966863772871414E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3805300083267131E+000                 -5.6777118661972729E+001                 -1.6857679757182947E+001                 -1.3805300083267131E+000                  3.5877514889276698E+000                  3.8703611255736068E+003                  3.9896330704437405E-002                 -1.3990670448669680E+000                 -3.5177766383619680E-001                  4.8404146854215373E+000                  6.9249188014682630E+004                  6.9626379651347978E+000                  1.9205406671685257E+000                  1.7014952184222292E+001                  6.2070330518432137E-001                  8.4969370076816475E-001                  1.2976220172118502E+000                  6.9914888524219221E-001                  2.8013517357933504E-001                  3.4392568174904797E-003                  9.3604465871929918E-003                  3.4416106108095417E-003                  9.3604466091399656E-003                  3.4993177383497392E-001                  1.3999053332644251E-001                 -1.3807991103731831E+000                 -4.5885318631995844E+000                 -5.6777118661972729E+001                 -8.1567284548440703E-013                                        0                                        0 
                                      16                  8.7442129447518177E+006                  5.0000000000000000E-001                  6.1877186907143713E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  3.0667755688159975E-002                  1.0000000000000000E+000                  7.5072575451159917E-001                  5.8966863772871414E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.5072575451159917E-001                  5.8966863772871414E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3797964648106089E+000                 -5.6780853525928912E+001                 -9.8999999999999986E+001                 -1.3797964648106089E+000                  3.5876853730991023E+000                  3.8697719570113613E+003                  3.9823559172641257E-002                 -1.3998599281367723E+000                 -3.5204187381396468E-001                  4.8409431053770735E+000                  6.9333496991962253E+004                  6.9626138755232114E+000                  1.9193165088117390E+000                  1.7013675012845642E+001                  6.2070987827226720E-001                  8.4968723221128861E-001                  1.2976404366425407E+000                  6.9913348258624064E-001                  2.8014316643690673E-001                  3.4391777862365787E-003                  9.3604465864023118E-003                  3.4416106108095352E-003                  9.3604466091399656E-003                  3.4993046824402640E-001                  1.3999080071515227E-001                 -1.3800641369566253E+000                 -4.5901114244884358E+000                 -5.6780853525928912E+001                 -7.6262857501058032E-013                                        0                                        0 
                                      17                  1.0593055533702182E+007                  5.0000000000000000E-001                  6.2668999367619964E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  3.1008999501270680E-002                  1.0000000000000000E+000                  7.4968065330975020E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.4968065330975020E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3796983699949303E+000                 -5.6787238975651398E+001                 -1.6459739748510909E+001                 -1.3796983699949299E+000                  3.5876069848730041E+000                  3.8690735433836799E+003                  3.9740722047891933E-002                 -1.4007642464721424E+000                 -3.5233725652945408E-001                  4.8415338708080515E+000                  6.9427874669215802E+004                  6.9625514564400079E+000                  1.9178937529677671E+000                  1.7012157815120769E+001                  6.2071316708425717E-001                  8.4968377314875143E-001                  1.2976507598013458E+000                  6.9912468124638316E-001                  2.8014631668221829E-001                  3.4391690850552712E-003                  9.3604465863339342E-003                  3.4416106108095348E-003                  9.3604466091399656E-003                  3.4992890980372293E-001                  1.3999112608477893E-001                 -1.3799644108991864E+000                 -4.5926672796531181E+000                 -5.6787238975651398E+001                 -7.1029502599116136E-013                                        0                                        0 
                                      18                  1.2811666640442617E+007                  5.0000000000000000E-001                  6.3460811828096215E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  3.1102040534351789E-002                  1.0000000000000000E+000                  7.4846764372101082E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.4846764372101082E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3792402975581426E+000                 -5.6796550147693779E+001                 -1.6681588498127265E+001                 -1.3792402975581424E+000                  3.5875139684836803E+000                  3.8682449610995686E+003                  3.9647871731131094E-002                 -1.4017801203320792E+000                 -3.5265916068077391E-001                  4.8421776791106916E+000                  6.9530872499600591E+004                  6.9624470878301361E+000                  1.9162204983000728E+000                  1.7010340982251606E+001                  6.2072239255122430E-001                  8.4967466067706954E-001                  1.2976766190722446E+000                  6.9910308976541313E-001                  2.8015779049435685E-001                  3.4390607481195961E-003                  9.3604465852552329E-003                  3.4416106108095348E-003                  9.3604466091399656E-003                  3.4992705311793887E-001                  1.3999152486237509E-001                 -1.3795037906904415E+000                 -4.5963870485454521E+000                 -5.6796550147693779E+001                 -6.4486921589303218E-013                                        0                                        0 
                                      19                  1.5473999968531139E+007                  5.0000000000000000E-001                  6.4252624288572457E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  3.1432541533091905E-002                  1.0000000000000000E+000                  7.4704657415310516E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.4704657415310516E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3790975582236682E+000                 -5.6809850407595945E+001                 -9.8999999999999986E+001                 -1.3790975582236684E+000                  3.5874072870140927E+000                  3.8672948698740743E+003                  3.9547465593851978E-002                 -1.4028813431112559E+000                 -3.5299640913118685E-001                  4.8428521760115171E+000                  6.9638943860009414E+004                  6.9622838162188412E+000                  1.9142670848980912E+000                  1.7008179875688260E+001                  6.2073344962967991E-001                  8.4966379206608045E-001                  1.2977073126723739E+000                  6.9907751596737966E-001                  2.8017183316081640E-001                  3.4389323266144265E-003                  9.3604465839786846E-003                  3.4416106108095339E-003                  9.3604466091399656E-003                  3.4992484442294913E-001                  1.3999201386225266E-001                 -1.3793577956815473E+000                 -4.6016421738524489E+000                 -5.6809850407595945E+001                 -5.6285701988487482E-013                                        0                                        0 
                                      20                  1.8668799962237366E+007                  5.0000000000000000E-001                  6.5044436749048709E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  3.1723139917797037E-002                  1.0000000000000000E+000                  7.4515858140007596E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.4515858140007596E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3793846495659434E+000                 -5.6828144170733417E+001                 -9.8999999999999986E+001                 -1.3793846495659436E+000                  3.5872825065280081E+000                  3.8661838872666353E+003                  3.9439694335284513E-002                 -1.4040664595780286E+000                 -3.5333940639240313E-001                  4.8435381705339502E+000                  6.9749029723950836E+004                  6.9620447847607796E+000                  1.9120354877638401E+000                  1.7005656233433346E+001                  6.2074658054726539E-001                  8.4965084847172168E-001                  1.2977436766716088E+000                  6.9904728688932272E-001                  2.8018901131139567E-001                  3.4387807689938584E-003                  9.3604465824758815E-003                  3.4416106108095257E-003                  9.3604466091399656E-003                  3.4992222137999446E-001                  1.3999261345243660E-001                 -1.3796407962953161E+000                 -4.6088082130079213E+000                 -5.6828144170733417E+001                 -4.7694297372455998E-013                                        0                                        0 
                                      21                  2.2502559954684839E+007                  5.0000000000000000E-001                  6.5836249209524960E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  3.1942423013347918E-002                  1.0000000000000000E+000                  7.4302065351715685E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.4302065351715685E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3801968502174724E+000                 -5.6852285424956001E+001                 -9.8999999999999986E+001                 -1.3801968502174724E+000                  3.5871461020451072E+000                  3.8649697755833404E+003                  3.9330825581367905E-002                 -1.4052669373515205E+000                 -3.5366683631334889E-001                  4.8441930303758411E+000                  6.9854281562097560E+004                  6.9617150522708027E+000                  1.9095295939678876E+000                  1.7002766906911553E+001                  6.2076231286537042E-001                  8.4963545942563867E-001                  1.2977866748608198E+000                  6.9901162992666965E-001                  2.8021000200597496E-001                  3.4386028279042545E-003                  9.3604465807177097E-003                  3.4416106108095248E-003                  9.3604466091399656E-003                  3.4991911187970959E-001                  1.3999334820431167E-001                 -1.3804479803978176E+000                 -4.6182078120272854E+000                 -5.6852285424956001E+001                 -3.7936637479900804E-013                                        0                                        0 
                                      22                  2.7103071945621803E+007                  5.0000000000000000E-001                  6.6628061670001202E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  3.2067731977711754E-002                  1.0000000000000000E+000                  7.4041489212064571E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.4041489212064571E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3815959711538253E+000                 -5.6882907539699126E+001                 -1.6556649761518965E+001                 -1.3815959711538250E+000                  3.5869957613136529E+000                  3.8636320615550394E+003                  3.9224365642171452E-002                 -1.4064440713313948E+000                 -3.5395472184037696E-001                  4.8447688014298977E+000                  6.9946953120009857E+004                  6.9612827988766366E+000                  1.9067922620893003E+000                  1.6999538271625102E+001                  6.2078094595483979E-001                  8.4961719477447417E-001                  1.2978374184046497E+000                  6.9896965770749930E-001                  2.8023561085323578E-001                  3.4383950980817163E-003                  9.3604465786745455E-003                  3.4416106108095075E-003                  9.3604466091399656E-003                  3.4991543259362984E-001                  1.3999424769251115E-001                 -1.3818411169112694E+000                 -4.6300784679330240E+000                 -5.6882907539699126E+001                 -2.7796085114148213E-013                                        0                                        0 
                                      23                  3.2623686334746167E+007                  5.0000000000000000E-001                  6.7419874130477453E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      769                  3.2081686298571652E-002                  1.0000000000000000E+000                  7.3751383518736946E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.3751383518736946E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3835509118981419E+000                 -5.6919993938281031E+001                 -9.8999999999999986E+001                 -1.3835509118981419E+000                  3.5868417970085056E+000                  3.8622625852687311E+003                  3.9129250079612814E-002                 -1.4074984753655331E+000                 -3.5417399524715137E-001                  4.8452073482434468E+000                  7.0017620622322647E+004                  6.9607465346043469E+000                  1.9038723507219950E+000                  1.6996016780041025E+001                  6.2080321067541921E-001                  8.4959555292333178E-001                  1.2978971927344811E+000                  6.9892034812960802E-001                  2.8026680261587289E-001                  3.4381539648850215E-003                  9.3604465763163502E-003                  3.4416106108095062E-003                  9.3604466091399656E-003                  3.4991108701601359E-001                  1.3999534780249237E-001                 -1.3837891655833239E+000                 -4.6444147177956232E+000                 -5.6919993938281031E+001                 -1.7645913043975795E-013                                        0                                        0 
                                      24                  3.9248423601695396E+007                  5.0000000000000000E-001                  6.8211686590953704E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      771                  3.1982212997816686E-002                  1.0000000000000000E+000                  7.3433758112992198E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.3433758112992198E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3859489740069222E+000                 -5.6962975635852878E+001                 -1.7158709752846928E+001                 -1.3859489740069222E+000                  3.5866870901573153E+000                  3.8608869931420786E+003                  3.9052618038928552E-002                 -1.4083498462489676E+000                 -3.5429026698648897E-001                  4.8454398917221218E+000                  7.0055121676723356E+004                  6.9601138402932774E+000                  1.9008384709944501E+000                  1.6992281523778686E+001                  6.2082973487641913E-001                  8.4956994601168589E-001                  1.2979674907025096E+000                  6.9886252011452998E-001                  2.8030474164513686E-001                  3.4378755008776566E-003                  9.3604465736111010E-003                  3.4416106108094654E-003                  9.3604466091399656E-003                  3.4990596305323435E-001                  1.3999669255327679E-001                 -1.3861795731111057E+000                 -4.6609909639148874E+000                 -5.6962975635852878E+001                 -7.8011059560396291E-014                                        0                                        0 
                                      25                  4.7198108322034471E+007                  5.0000000000000000E-001                  6.9003499051429946E+000                  3.2997648454896201E+001                 -9.8999999999999986E+001                                      771                  3.1796887827065107E-002                  1.0000000000000000E+000                  7.3090395901929883E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                  1.0000000000000000E+000                  7.3090395901929883E-001                  6.1704987380021170E-002                  7.8127924574289409E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3886019252865538E+000                 -5.7010456817600442E+001                 -9.8999999999999986E+001                 -1.3886019252865540E+000                  3.5865382301866777E+000                  3.8595638516761996E+003                  3.8998493145620650E-002                 -1.4089521732602901E+000                 -3.5429371055087494E-001                  4.8454467788508939E+000                  7.0056232633665859E+004                  6.9594063160837658E+000                  1.8977534577884867E+000                  1.6988418645153960E+001                  6.2086105180681783E-001                  8.4953967910122297E-001                  1.2980500559595143E+000                  6.9879480333582611E-001                  2.8035085616733768E-001                  3.4375551967313206E-003                  9.3604465705231857E-003                  3.4416106108094611E-003                  9.3604466091399656E-003                  3.4989993009007003E-001                  1.3999833671287226E-001                 -1.3888243479941582E+000                 -4.6793183199793145E+000                 -5.7010456817600442E+001                 -1.9263397489500562E-015                                        0                                        0 
