                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7623      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                      80                  8.3334889214370139E+006                  1.0000000000000000E+000                  4.8154325632009858E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      784                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9992193335052526E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9992193335052526E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8185327418374340E+000                  1.8735212291361771E+000                  2.7265861851039441E-001                  2.2522662032954791E-002                  4.3928440293472155E+000                  2.4708366200154873E+004                  7.2471037862202250E+000                  2.4679140710774963E+000                  1.7853663137286450E+001                  6.2017833030717706E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.3966228063811657E-011                                        0                                        0 
                                      81                  8.3980869876189288E+006                  1.0000000000000000E+000                  4.8102195170803217E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      784                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9992980460464820E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9992980460464820E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8192358756781650E+000                  1.8822605810208692E+000                  2.7467974718130900E-001                  2.2126958686950717E-002                  4.3936354360392231E+000                  2.4753432842214286E+004                  7.2484947702427762E+000                  2.4722164358710956E+000                  1.7859420716013954E+001                  6.2017916078073421E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.0649392880622717E-011                                        0                                        0 
                                      82                  8.4620183658288419E+006                  1.0000000000000000E+000                  4.8057140669007499E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9993729355077698E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9993729355077698E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8199372655366348E+000                  1.8908679741134868E+000                  2.7666120620321460E-001                  2.1714908480964669E-002                  4.3944595364511958E+000                  2.4800448592532492E+004                  7.2498729593214675E+000                  2.4764711453847865E+000                  1.7865118861611254E+001                  6.2017978913862437E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.2725149043531842E-011                                        0                                        0 
                                      83                  8.5254162214493062E+006                  1.0000000000000000E+000                  4.8020745684819071E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9994408836640714E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9994408836640714E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8206386734804418E+000                  1.8993524350883828E+000                  2.7860555789795699E-001                  2.1284268440721090E-002                  4.3953208165316831E+000                  2.4849680916803860E+004                  7.2512413664496362E+000                  2.4806887197564622E+000                  1.7870773516591573E+001                  6.2018020094107196E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.4979647799866384E-011                                        0                                        0 
                                      84                  8.5882126323081050E+006                  1.0000000000000000E+000                  4.7979348222600819E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9995015799648379E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9995015799648379E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8213391433088750E+000                  1.9077037084525648E+000                  2.8051092394446681E-001                  2.0836011807110442E-002                  4.3962173297989047E+000                  2.4901031048281762E+004                  7.2525978225845966E+000                  2.4848660701759111E+000                  1.7876374139623074E+001                  6.2018048638058754E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.7215316127833484E-011                                        0                                        0 
                                      85                  8.6504074875793029E+006                  1.0000000000000000E+000                  4.7937544615438954E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9995562304654739E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9995562304654739E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8220376964938620E+000                  1.9159298321804290E+000                  2.8237959970345394E-001                  2.0373243316630027E-002                  4.3971428667798653E+000                  2.4954154910956480E+004                  7.2539433844811825E+000                  2.4890024863117892E+000                  1.7881922562453536E+001                  6.2018067441008295E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.9159308109452800E-011                                        0                                        0 
                                      86                  8.7119955483445190E+006                  1.0000000000000000E+000                  4.7894965295939889E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9996056509966880E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9996056509966880E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8227356281709324E+000                  1.9240238062717172E+000                  2.8421044133405948E-001                  1.9892800777791129E-002                  4.3981037518575423E+000                  2.5009427592593885E+004                  7.2552765409713782E+000                  2.4930973491601014E+000                  1.7887419846965450E+001                  6.2018077990874387E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1479421410246753E-011                                        0                                        0 
                                      87                  8.7729848443507776E+006                  1.0000000000000000E+000                  4.7852536203660332E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9996502667225073E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9996502667225073E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8234338707881785E+000                  1.9319941556252960E+000                  2.8600580831988692E-001                  1.9393999036212535E-002                  4.3991013553406999E+000                  2.5066941953008220E+004                  7.2565976617979135E+000                  2.4971548096309224E+000                  1.7892864735250356E+001                  6.2018066907307756E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.3906470626033108E-011                                        0                                        0 
                                      88                  8.8334049147907738E+006                  1.0000000000000000E+000                  4.7811812272544429E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9996899502846048E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9996899502846048E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8241302066627196E+000                  1.9398405249384376E+000                  2.8776602787555056E-001                  1.8881437064962599E-002                  4.4001264792832000E+000                  2.5126180729995780E+004                  7.2579076543537946E+000                  2.5011717347351969E+000                  1.7898263850890270E+001                  6.2018049093697991E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.5847059281556010E-011                                        0                                        0 
                                      89                  8.8932552386195920E+006                  1.0000000000000000E+000                  4.7770665045617822E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9997257426576380E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9997257426576380E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8248262798708472E+000                  1.9475727193006800E+000                  2.8949368251990493E-001                  1.8353117970883653E-002                  4.4011831174713576E+000                  2.5187387138530463E+004                  7.2592071159239664E+000                  2.5051501782493633E+000                  1.7903611207527582E+001                  6.2018031978542010E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.8039174544469306E-011                                        0                                        0 
                                      90                  8.9525443934149034E+006                  1.0000000000000000E+000                  4.7729752592444505E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9997580114118756E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998274991E-001                  9.9997580114118756E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8255231198911654E+000                  1.9551846346195860E+000                  2.9118777554785946E-001                  1.7806484444225043E-002                  4.4022763845246748E+000                  2.5250872239519089E+004                  7.2604941548299156E+000                  2.5090874823214846E+000                  1.7908903683472111E+001                  6.2018017134648096E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.0541388642217979E-011                                        0                                        0 
                                      91                  9.0112981210834924E+006                  1.0000000000000000E+000                  4.7690354259146979E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998587485E-001                  9.9997864448267437E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998587485E-001                  9.9997864448267437E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8262201782852592E+000                  1.9626829115831321E+000                  2.9285014123361630E-001                  1.7243550498916394E-002                  4.4034022524152920E+000                  2.5316417691437615E+004                  7.2617706755207054E+000                  2.5129936188854383E+000                  1.7914156812001842E+001                  6.2017984341497834E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.2831731324390460E-011                                        0                                        0 
                                      92                  9.0695482136024572E+006                  1.0000000000000000E+000                  4.7652966194910844E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998587485E-001                  9.9998117627798688E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998587485E-001                  9.9998117627798688E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8269155777577444E+000                  1.9700741769772980E+000                  2.9448257846892600E-001                  1.6668970171601082E-002                  4.4045514130699228E+000                  2.5383494655221388E+004                  7.2630368114731141E+000                  2.5168625617544262E+000                  1.7919362937358684E+001                  6.2017973175892493E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.4599217740085611E-011                                        0                                        0 
                                      93                  9.1272833915135972E+006                  1.0000000000000000E+000                  4.7614405084321998E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      783                  0.0000000000000000E+000                  9.9999999998587485E-001                  9.9998345344729855E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998587485E-001                  9.9998345344729855E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8276109772504219E+000                  1.9773643700758567E+000                  2.9608670438325796E-001                  1.6080234143411320E-002                  4.4057288851263028E+000                  2.5452408515830070E+004                  7.2642925380665631E+000                  2.5206965309447673E+000                  1.7924523511298332E+001                  6.2017955247136913E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6689380223708330E-011                                        0                                        0 
                                      94                  9.1844759507722314E+006                  1.0000000000000000E+000                  4.7573395308364770E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      785                  0.0000000000000000E+000                  9.9999999998040612E-001                  9.9998547006627514E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998040612E-001                  9.9998547006627514E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8283321057712971E+000                  1.9845395608407002E+000                  2.9765976078088252E-001                  1.5424505300474069E-002                  4.4070403428121772E+000                  2.5529384411394731E+004                  7.2655371960793511E+000                  2.5244936297331182E+000                  1.7929635612786317E+001                  6.2017947867277357E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.4868536845861961E-011                                        0                                        0 
                                      95                  9.2412501569405124E+006                  1.0000000000000000E+000                  4.7541510705158121E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      785                  0.0000000000000000E+000                  9.9999999998587485E-001                  9.9998715844912334E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998587485E-001                  9.9998715844912334E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8290305699804787E+000                  1.9916238385450995E+000                  2.9920731587949828E-001                  1.4801354431418275E-002                  4.4082866445502882E+000                  2.5602751710594017E+004                  7.2667741227054403E+000                  2.5282634971587883E+000                  1.7934711487077358E+001                  6.2017941830780077E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1570147599548992E-011                                        0                                        0 
                                      96                  9.2976478672131337E+006                  1.0000000000000000E+000                  4.7512614721366742E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                                      785                  0.0000000000000000E+000                  9.9999999998587485E-001                  9.9998873860638904E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998587485E-001                  9.9998873860638904E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  3.8297297952223888E+000                  1.9986195008719463E+000                  3.0073012058095527E-001                  1.4164306298326655E-002                  4.4095607408164721E+000                  2.5677973174329651E+004                  7.2680020910405112E+000                  2.5320026709342258E+000                  1.7939749251432161E+001                  6.2017947057414946E-001                  8.4974994414924165E-001                  1.2973356030637921E+000                  6.9947673228673068E-001                  2.8036576693695819E-001                  2.9133923804687805E-003                  9.3604175653426852E-003                  3.4416106108119938E-003                  9.3604466091399777E-003                  6.9990788870734422E-001                  2.8001376331693678E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.3547035112618710E-011                                        0                                        0 
